Phenotype	Q_GLOBAL	P_Value_x	P_Value_y	N_Total	N_Cases	N_Controls	Beta	OR	P_Valid	P_Source_x	OR_CI95	CI_Method	CI_Sided	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Overall_Valid	P_Source_y	P_Method	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY
Exostosis	0.9197363486	0.7883094419	0.7883094419	200910	13061	187849	-0.004722436027	0.9952886971	TRUE	lrt_mle	0.969,1.025	profile	two	TRUE	0.9694150372	1.0247142	FALSE	TRUE	FALSE	mle	200910	13061	187849	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.7883094419	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.969,1.025	0.9694150372	1.0247142
Hernia_of_the_abdominal_wall	0.9197363486	0.7890802901	0.7890802901	217131	20532	196599	0.003778540574	1.003785688	TRUE	lrt_mle	0.980,1.025	profile	two	TRUE	0.9803090848	1.024782532	FALSE	TRUE	FALSE	mle	217131	20532	196599	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.7890802901	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.980,1.025	0.9803090848	1.024782532
Placenta_previa		0.7922077922	0.7922077922	360047	1168	358879	0.01497088101	1.015083506	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	208248	1167	207081	sex_restricted_to_0;sex_majority_restricted_to_0;firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Pressure_ulcer	0.9226989161	0.7927747573	0.7927747573	233617	3156	230461	-0.009028706092	0.9910119303	TRUE	lrt_mle	0.940,1.049	profile	two	TRUE	0.9401930073	1.048576054	FALSE	TRUE	FALSE	mle	233617	3156	230461	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.7927747573	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.940,1.049	0.9401930073	1.048576054
Delirium	0.9226989161	0.7936862041	0.7936862041	242012	2927	239085	0.009320020376	1.009363587	TRUE	lrt_mle	0.950,1.063	profile	two	TRUE	0.950092567	1.062585855	FALSE	TRUE	FALSE	mle	242012	2927	239085	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.7936862041	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.950,1.063	0.950092567	1.062585855
Contracture_of_muscle		0.7962037962	0.7962037962	188863	1014	187849	-0.01498082212	0.9851308321	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	188863	1014	187849	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Noninflammatory_disorders_of_ovary_fallopian_tube_and_broad_ligament	0.9290315181	0.8001725603	0.8001725603	241373	20258	221115	-0.003704916306	0.9963019384	TRUE	lrt_mle	0.975,1.021	profile	two	TRUE	0.9746070014	1.020775627	FALSE	TRUE	FALSE	mle	145496	20238	125258	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8001725603	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.975,1.021	0.9746070014	1.020775627
Amenorrhea		0.8011988012	0.8011988012	230783	9668	221115	-0.005542837741	0.9944724954	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	134912	9654	125258	sex_restricted_to_0;sex_majority_restricted_to_0;firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Dislocation_of_shoulder	0.9301579771	0.802956764	0.802956764	189996	2147	187849	-0.01013541215	0.989915778	TRUE	lrt_mle	0.930,1.057	profile	two	TRUE	0.9300803909	1.057495309	FALSE	TRUE	FALSE	mle	189996	2147	187849	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.802956764	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.930,1.057	0.9300803909	1.057495309
Articular_cartilage_disorder		0.8031968032	0.8031968032	189624	1775	187849	0.01129906618	1.011363142	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	189624	1775	187849	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Obsessive_compulsive_disorder	0.9301579771	0.8032236671	0.8032236671	241786	2701	239085	-0.00873218806	0.9913058268	TRUE	lrt_mle	0.940,1.049	profile	two	TRUE	0.9398522765	1.049396297	FALSE	TRUE	FALSE	mle	241786	2701	239085	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8032236671	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.940,1.049	0.9398522765	1.049396297
Esophageal_ulcer		0.8061938062	0.8061938062	198511	1912	196599	-0.009896422065	0.9901523864	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	198511	1912	196599	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Persistent_headache_syndromes_non_migraine		0.8081918082	0.8081918082	215649	1464	214185	-0.01136641076	0.9886979428	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	215649	1464	214185	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Disorders_resulting_from_impaired_renal_function	0.9366199697	0.8098577546	0.8098577546	225897	4782	221115	-0.007221681941	0.9928043317	TRUE	lrt_mle	0.948,1.043	profile	two	TRUE	0.9478072605	1.043152929	FALSE	TRUE	FALSE	mle	225897	4782	221115	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8098577546	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.948,1.043	0.9478072605	1.043152929
Pinguecula	0.9366199697	0.8108991684	0.8108991684	259270	1582	257688	0.01151692401	1.011583499	TRUE	lrt_mle	0.932,1.084	profile	two	TRUE	0.9320748207	1.083747713	FALSE	TRUE	FALSE	mle	259270	1582	257688	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8108991684	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.932,1.084	0.9320748207	1.083747713
Corneal_ulcer		0.8111888112	0.8111888112	258782	1094	257688	-0.01383838243	0.9862569278	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	258782	1094	257688	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Lattice_degeneration_of_retina	0.9376687077	0.8128559826	0.8128559826	259931	2243	257688	0.009854622752	1.009903339	TRUE	lrt_mle	0.941,1.072	profile	two	TRUE	0.9411417749	1.072326646	FALSE	TRUE	FALSE	mle	259931	2243	257688	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8128559826	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.941,1.072	0.9411417749	1.072326646
Hemorrhage_in_early_pregnancy		0.8151848152	0.8151848152	364612	5733	358879	-0.005924744664	0.994092772	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	212813	5732	207081	sex_restricted_to_0;sex_majority_restricted_to_0;firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Umbilical_cord_complications		0.8151848152	0.8151848152	364041	5162	358879	-0.006742822699	0.9932798591	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	212240	5159	207081	sex_restricted_to_0;sex_majority_restricted_to_0;firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Premature_depolarization_Premature_beats	0.940957822	0.8175534042	0.8175534042	222947	13115	209832	-0.004011707251	0.9959963289	TRUE	lrt_mle	0.970,1.025	profile	two	TRUE	0.9702125235	1.024870819	FALSE	TRUE	FALSE	mle	222947	13115	209832	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8175534042	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.970,1.025	0.9702125235	1.024870819
Behavioral_and_emotional_disorders_with_onset_usually_in_childhood_and_adolescence	0.940957822	0.8178123352	0.8178123352	242119	3034	239085	-0.007563886428	0.9924646478	TRUE	lrt_mle	0.944,1.047	profile	two	TRUE	0.9440717495	1.046651797	FALSE	TRUE	FALSE	mle	242119	3034	239085	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8178123352	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.944,1.047	0.9440717495	1.046651797
Rheumatoid_arthritis_without_rheumatoid_factor		0.8181818182	0.8181818182	189444	1595	187849	0.01126778866	1.011331509	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	189444	1595	187849	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Abnormal_posture	0.941822127	0.8196170188	0.8196170188	216203	2018	214185	-0.009481805012	0.9905630056	TRUE	lrt_mle	0.929,1.059	profile	two	TRUE	0.9289363026	1.059485305	FALSE	TRUE	FALSE	mle	216203	2018	214185	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8196170188	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.929,1.059	0.9289363026	1.059485305
Hyperlipidemia	0.9425680441	0.8233326188	0.8233326188	310624	118133	192491	-0.001736026011	0.99826548	TRUE	lrt_mle	0.987,1.011	profile	two	TRUE	0.9866706204	1.011208075	FALSE	TRUE	FALSE	mle	310624	118133	192491	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8233326188	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.987,1.011	0.9866706204	1.011208075
Atrial_flutter	0.9425680441	0.8237429048	0.8237429048	215223	5391	209832	-0.005891309274	0.9941260105	TRUE	lrt_mle	0.955,1.038	profile	two	TRUE	0.9549076383	1.037990645	FALSE	TRUE	FALSE	mle	215223	5391	209832	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8237429048	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.955,1.038	0.9549076383	1.037990645
Other_symptomsdisorders_or_the_urinary_system	0.9425680441	0.8261791146	0.8261791146	238474	17359	221115	0.003274537747	1.003279905	TRUE	lrt_mle	0.979,1.026	profile	two	TRUE	0.9787289974	1.025677663	FALSE	TRUE	FALSE	mle	238474	17359	221115	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8261791146	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.979,1.026	0.9787289974	1.025677663
Phlebitis_and_thrombophlebitis	0.9425680441	0.8268244091	0.8268244091	214590	4758	209832	0.006017336949	1.006035477	TRUE	lrt_mle	0.961,1.047	profile	two	TRUE	0.9607914322	1.047367671	FALSE	TRUE	FALSE	mle	214590	4758	209832	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8268244091	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.961,1.047	0.9607914322	1.047367671
Sudden_or_transient_visual_loss		0.8271728272	0.8271728272	258762	1074	257688	-0.01250770968	0.9875701866	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	258762	1074	257688	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Bacterial_infection_of_the_skin	0.9425680441	0.8272784132	0.8272784132	233670	3209	230461	-0.007094714593	0.9929303935	TRUE	lrt_mle	0.945,1.047	profile	two	TRUE	0.9446625214	1.046612831	FALSE	TRUE	FALSE	mle	233670	3209	230461	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8272784132	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.945,1.047	0.9446625214	1.046612831
Nerve_root_and_plexus_disorders	0.9425680441	0.8285424175	0.8285424175	217776	3591	214185	-0.0068027503	0.993220336	TRUE	lrt_mle	0.947,1.045	profile	two	TRUE	0.9465113062	1.045137787	FALSE	TRUE	FALSE	mle	217776	3591	214185	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8285424175	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.947,1.045	0.9465113062	1.045137787
Treponema_pallidum_syphilis	0.9425680441	0.8289371507	0.8289371507	250306	2205	248101	-0.009925784207	0.9901233138	TRUE	lrt_mle	0.920,1.067	profile	two	TRUE	0.9204287132	1.06741259	FALSE	TRUE	FALSE	mle	250306	2205	248101	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8289371507	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.920,1.067	0.9204287132	1.06741259
Renal_sclerosis_unspecified	0.9425680441	0.8293823585	0.8293823585	222737	1622	221115	0.01081911358	1.010877852	TRUE	lrt_mle	0.928,1.088	profile	two	TRUE	0.9278552945	1.087549837	FALSE	TRUE	FALSE	mle	222737	1622	221115	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8293823585	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.928,1.088	0.9278552945	1.087549837
Candidiasis	0.9425680441	0.8297550902	0.8297550902	271561	23460	248101	0.002889452206	1.002893631	TRUE	lrt_mle	0.981,1.023	profile	two	TRUE	0.980684726	1.023250987	FALSE	TRUE	FALSE	mle	271561	23460	248101	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8297550902	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.981,1.023	0.980684726	1.023250987
Fracture_of_bones_in_thorax	0.9449599168	0.8329176896	0.8329176896	198984	11135	187849	0.003883000797	1.003890549	TRUE	lrt_mle	0.974,1.032	profile	two	TRUE	0.9736775297	1.031599881	FALSE	TRUE	FALSE	mle	198984	11135	187849	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8329176896	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.974,1.032	0.9736775297	1.031599881
Narcolepsy		0.8331668332	0.8331668332	215205	1020	214185	-0.01097723353	0.9890827964	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	215205	1020	214185	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Cartilage_tear_of_knee	0.9450231427	0.8362188332	0.8362188332	198942	11093	187849	-0.003811530759	0.9961957239	TRUE	lrt_mle	0.969,1.027	profile	two	TRUE	0.9687451436	1.026597272	FALSE	TRUE	FALSE	mle	198942	11093	187849	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8362188332	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.969,1.027	0.9687451436	1.026597272
Neutropenia	0.9450231427	0.8362255826	0.8362255826	270257	5306	264951	-0.005478047565	0.9945369296	TRUE	lrt_mle	0.955,1.038	profile	two	TRUE	0.9548050443	1.038390977	FALSE	TRUE	FALSE	mle	270257	5306	264951	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8362255826	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.955,1.038	0.9548050443	1.038390977
Coma_and_other_alteration_of_consciousness	0.9450231427	0.8366688103	0.8366688103	225232	11047	214185	0.003835819416	1.003843186	TRUE	lrt_mle	0.973,1.032	profile	two	TRUE	0.9732054905	1.032005809	FALSE	TRUE	FALSE	mle	225232	11047	214185	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8366688103	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.973,1.032	0.9732054905	1.032005809
Cyst_of_kidney	0.9450231427	0.8376963248	0.8376963248	233238	12123	221115	-0.003707851449	0.9962990141	TRUE	lrt_mle	0.969,1.026	profile	two	TRUE	0.9692586872	1.026197624	FALSE	TRUE	FALSE	mle	233238	12123	221115	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8376963248	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.969,1.026	0.9692586872	1.026197624
Pneumonia	0.9450231427	0.8387381777	0.8387381777	239312	29680	209632	0.002455294157	1.002458311	TRUE	lrt_mle	0.983,1.021	profile	two	TRUE	0.9826130105	1.020737125	FALSE	TRUE	FALSE	mle	239312	29680	209632	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8387381777	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.983,1.021	0.9826130105	1.020737125
Orthopnea	0.9450231427	0.839315856	0.839315856	211187	1555	209632	0.01036877257	1.010422715	TRUE	lrt_mle	0.926,1.089	profile	two	TRUE	0.9262177669	1.088590389	FALSE	TRUE	FALSE	mle	211187	1555	209632	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.839315856	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.926,1.089	0.9262177669	1.088590389
Epiphora		0.8401598402	0.8401598402	259397	1709	257688	0.01011824407	1.010169607	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	259397	1709	257688	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Fungal_infections	0.9480965203	0.8448524572	0.8448524572	301319	53218	248101	0.001819001777	1.001820657	TRUE	lrt_mle	0.987,1.016	profile	two	TRUE	0.9865292197	1.015951989	FALSE	TRUE	FALSE	mle	301319	53218	248101	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8448524572	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.987,1.016	0.9865292197	1.015951989
Bladder_neck_obstruction		0.8451548452	0.8451548452	222693	1578	221115	0.009741502017	1.009789105	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	222693	1578	221115	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Chronic_venous_hypertension		0.8461538462	0.8461538462	211005	1173	209832	0.01485278199	1.014963633	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	211005	1173	209832	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Abnormal_results_of_cardiovascular_function_studies	0.9480965203	0.8461753617	0.8461753617	246094	36262	209832	0.002239367612	1.002241877	TRUE	lrt_mle	0.983,1.020	profile	two	TRUE	0.9833166298	1.019779295	FALSE	TRUE	FALSE	mle	246094	36262	209832	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8461753617	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.983,1.020	0.9833166298	1.019779295
Acute_nasopharyngitis	0.9480965203	0.8471358764	0.8471358764	214357	4725	209632	-0.005431117788	0.9945836041	TRUE	lrt_mle	0.952,1.041	profile	two	TRUE	0.9522254303	1.041085283	FALSE	TRUE	FALSE	mle	214357	4725	209632	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8471358764	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.952,1.041	0.9522254303	1.041085283
Deficiency_anemias	0.9480965203	0.8474337689	0.8474337689	300616	35665	264951	0.002136600805	1.002138885	TRUE	lrt_mle	0.984,1.019	profile	two	TRUE	0.9838684158	1.019049416	FALSE	TRUE	FALSE	mle	300616	35665	264951	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8474337689	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.984,1.019	0.9838684158	1.019049416
Reaction_to_severe_stress_and_adjustment_disorders	0.9480965203	0.8486725767	0.8486725767	279427	40342	239085	0.001964025009	1.001965955	TRUE	lrt_mle	0.985,1.018	profile	two	TRUE	0.9850730174	1.017595647	FALSE	TRUE	FALSE	mle	279427	40342	239085	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8486725767	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.985,1.018	0.9850730174	1.017595647
Chondromalacia	0.9480965203	0.8496158709	0.8496158709	194840	6991	187849	-0.004326604	0.9956827423	TRUE	lrt_mle	0.962,1.033	profile	two	TRUE	0.9615298651	1.033190555	FALSE	TRUE	FALSE	mle	194840	6991	187849	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8496158709	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.962,1.033	0.9615298651	1.033190555
Abscess_or_ulceration_of_vulva	0.9480965203	0.8496399562	0.8496399562	222839	1724	221115	0.009269682962	1.00931278	TRUE	lrt_mle	0.929,1.084	profile	two	TRUE	0.9290376202	1.084237306	FALSE	TRUE	FALSE	mle	126981	1723	125258	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8496399562	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.929,1.084	0.9290376202	1.084237306
Hearing_impairment	0.9480965203	0.8505295406	0.8505295406	297470	39782	257688	-0.00198651492	0.9980154569	TRUE	lrt_mle	0.982,1.015	profile	two	TRUE	0.9822274028	1.015354	FALSE	TRUE	FALSE	mle	297470	39782	257688	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8505295406	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.982,1.015	0.9822274028	1.015354
Bullous_disorders		0.8511488511	0.8511488511	231492	1031	230461	0.01068889395	1.010746224	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	231492	1031	230461	firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Nontraumatic_Intracranial_hemorrhage	0.9485289985	0.8519785076	0.8519785076	213328	3496	209832	0.006224879222	1.006244294	TRUE	lrt_mle	0.952,1.057	profile	two	TRUE	0.9515611039	1.057135343	FALSE	TRUE	FALSE	mle	213328	3496	209832	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8519785076	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.952,1.057	0.9515611039	1.057135343
Visual_discomfort	0.9503602149	0.8546863678	0.8546863678	260430	2742	257688	-0.006785840841	0.993237131	TRUE	lrt_mle	0.937,1.054	profile	two	TRUE	0.9373503219	1.054374844	FALSE	TRUE	FALSE	mle	260430	2742	257688	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.8546863678	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.937,1.054	0.9373503219	1.054374844
Tobacco_use_during_pregnancy		0.8551448551	0.8551448551	360052	1173	358879	0.01028355592	1.010336613	TRUE	score_boot_mle		profile_penalized	two	FALSE			TRUE	FALSE	TRUE	firth	208246	1165	207081	sex_restricted_to_0;sex_majority_restricted_to_0;firth_refit;firth_refit;inference=firth;ci=profile_penalized	chr17-45974480-INV-29218		TRUE	score_boot_mle	score_boot_mle	FALSE	FALSE				
Rheumatoid_arthritis	0.9528506107	0.858352117	0.858352117	196271	8422	187849	0.003863108673	1.00387058	TRUE	lrt_mle	0.968,1.037	profile	two	TRUE	0.9684748972	1.036879823	FALSE	TRUE	FALSE	mle	196271	8422	187849	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr17-45974480-INV-29218	0.858352117	TRUE	lrt_mle	lrt_mle	FALSE	TRUE	profile	0.968,1.037	0.9684748972	1.036879823
